latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
13.087,79.21259,345.86,0.51,0.41,2023-02-27,817,N,VIIRS,n,2,314.91,12.88,D,0
24.15256,79.34716,337.76,0.76,0.77,2023-01-20,653,N,VIIRS,n,2,287.51,5.95,D,0
11.73189,79.61868,332.89,0.43,0.38,2023-10-20,810,N,VIIRS,n,2,302.87,2.87,D,0
21.22891,81.53415,331.93,0.38,0.59,2023-01-15,826,N,VIIRS,n,2,299.74,2.02,D,0
21.11012,72.62923,333.3,0.46,0.47,2023-03-27,2024,N,VIIRS,n,2,295.15,3.41,N,2
20.27399,79.66446,333.73,0.4,0.37,2023-01-27,800,N,VIIRS,n,2,303.17,1.66,D,0
22.04201,83.73348,355.37,0.42,0.46,2023-12-13,800,N,VIIRS,n,2,303.65,13.61,D,2
21.06223,82.9586,341.17,0.55,0.43,2023-02-28,801,N,VIIRS,n,2,305.34,5.42,D,0
23.066,77.50284,301.47,0.78,0.78,2023-04-19,2133,N,VIIRS,n,2,286.0,1.09,N,0
30.72075,74.27061,341.09,0.34,0.56,2023-11-14,847,N,VIIRS,n,2,298.1,3.27,D,0
20.36879,80.5601,313.02,0.45,0.39,2023-03-12,2005,N,VIIRS,n,2,294.92,2.45,N,0
25.73449,76.65086,331.96,0.43,0.62,2023-10-23,717,N,VIIRS,n,2,300.54,1.7,D,0
25.42948,88.61736,338.43,0.37,0.58,2023-04-12,756,N,VIIRS,l,2,309.13,4.7,D,0
16.94472,78.52358,350.1,0.5,0.66,2023-02-25,716,N,VIIRS,n,2,310.91,14.93,D,0
25.60427,76.54192,355.99,0.42,0.45,2023-04-21,828,N,VIIRS,n,2,322.92,9.98,D,0
21.22408,83.80917,342.76,0.39,0.36,2023-06-05,742,N,VIIRS,n,2,308.76,4.98,D,0
23.79311,86.35201,310.75,0.34,0.56,2023-05-12,1920,N,VIIRS,n,2,281.57,1.79,N,2
23.00556,85.14301,341.57,0.38,0.36,2023-03-07,730,N,VIIRS,n,2,308.18,2.33,D,0
19.85992,84.35336,305.92,0.42,0.38,2023-03-02,1952,N,VIIRS,n,2,294.54,1.33,N,0
18.8798,81.12171,310.82,0.39,0.36,2023-04-18,2012,N,VIIRS,n,2,298.43,5.69,N,0
12.27084,77.51295,341.75,0.42,0.38,2023-03-15,818,N,VIIRS,l,2,312.3,8.76,D,0
18.84018,77.95134,345.26,0.39,0.36,2023-12-02,805,N,VIIRS,n,2,302.17,11.47,D,0
22.78261,86.19951,300.1,0.44,0.38,2023-12-26,1944,N,VIIRS,n,2,289.96,1.11,N,2
21.0076,84.04581,344.26,0.38,0.36,2023-03-12,736,N,VIIRS,n,2,311.29,2.64,D,0
13.72069,78.99728,307.49,0.58,0.52,2023-03-13,1948,N,VIIRS,n,2,291.94,1.33,N,0
23.31259,76.68537,346.88,0.61,0.54,2023-04-24,731,N,VIIRS,l,2,321.42,27.81,D,0
23.7991,87.04991,331.97,0.56,0.52,2023-05-30,755,N,VIIRS,n,2,300.27,9.47,D,2
21.32139,85.95229,344.54,0.45,0.39,2023-02-25,716,N,VIIRS,n,2,307.87,7.36,D,0
30.07507,78.07354,309.34,0.41,0.45,2023-05-12,2059,N,VIIRS,n,2,294.32,1.11,N,0
22.05338,88.12376,310.9,0.39,0.36,2023-06-01,1945,N,VIIRS,n,2,282.81,1.5,N,2
22.35312,76.50107,332.6,0.42,0.45,2023-02-13,742,N,VIIRS,l,2,306.12,2.81,D,0
22.79791,86.09139,308.82,0.54,0.51,2023-10-08,1925,N,VIIRS,n,2,295.83,4.4,N,2
16.36938,78.87774,350.89,0.38,0.36,2023-02-28,759,N,VIIRS,n,2,315.55,10.46,D,0
25.71073,76.70883,340.07,0.52,0.67,2023-11-03,711,N,VIIRS,n,2,299.36,3.39,D,0
22.85589,69.65799,342.15,0.45,0.39,2023-10-29,845,N,VIIRS,n,2,309.19,5.56,D,0
22.65262,77.63727,367.0,0.34,0.56,2023-04-03,724,N,VIIRS,h,2,314.95,13.49,D,0
20.18359,85.43978,334.32,0.62,0.54,2023-01-25,657,N,VIIRS,n,2,304.04,4.88,D,0
23.63737,85.36391,305.94,0.49,0.65,2023-06-08,1913,N,VIIRS,n,2,290.8,0.78,N,0
25.3755,75.82655,310.94,0.39,0.36,2023-04-22,2036,N,VIIRS,n,2,289.11,1.19,N,0
30.5868,75.64117,337.45,0.77,0.77,2023-05-05,907,N,VIIRS,n,2,297.01,5.92,D,0
17.93496,77.78759,344.08,0.39,0.36,2023-02-17,806,N,VIIRS,n,2,315.16,4.17,D,0
30.79146,75.68372,337.09,0.69,0.74,2023-07-04,701,N,VIIRS,n,2,286.97,5.62,D,0
21.47159,83.84852,341.28,0.39,0.36,2023-06-05,742,N,VIIRS,n,2,310.83,3.82,D,0
24.69753,81.09586,337.04,0.49,0.48,2023-06-01,718,N,VIIRS,l,2,311.08,7.3,D,0
16.20431,80.75169,330.6,0.58,0.52,2023-06-08,824,N,VIIRS,n,2,290.65,4.22,D,0
21.37596,81.67597,302.42,0.5,0.65,2023-05-01,1927,N,VIIRS,n,2,289.05,1.97,N,0
20.78946,85.26206,309.24,0.58,0.7,2023-04-16,1909,N,VIIRS,n,2,295.46,2.67,N,2
25.79954,91.75257,336.47,0.61,0.53,2023-04-06,628,N,VIIRS,n,2,299.29,14.15,D,0
26.07657,92.17172,340.26,0.46,0.47,2023-04-11,634,N,VIIRS,n,2,301.56,3.09,D,0
15.17201,76.66196,305.99,0.42,0.38,2023-08-12,2038,N,VIIRS,n,2,287.17,1.89,N,2
21.23697,79.36858,302.45,0.44,0.39,2023-04-02,2012,N,VIIRS,n,2,289.65,0.56,N,0
23.75937,86.40472,346.72,0.43,0.38,2023-05-15,736,N,VIIRS,n,2,312.88,8.64,D,2
25.90788,78.12119,342.78,0.43,0.62,2023-05-11,712,N,VIIRS,n,2,315.56,3.06,D,0
21.13719,84.33566,344.78,0.54,0.42,2023-04-14,717,N,VIIRS,n,2,307.71,7.84,D,0
14.46979,77.8998,341.91,0.48,0.65,2023-04-19,722,N,VIIRS,n,2,312.66,3.0,D,0
18.82402,80.58409,330.74,0.39,0.59,2023-04-10,832,N,VIIRS,n,2,300.07,3.69,D,0
22.41832,92.66055,343.14,0.49,0.49,2023-04-08,730,N,VIIRS,n,2,308.25,4.0,D,0
22.46307,85.57676,311.82,0.45,0.39,2023-04-18,2011,N,VIIRS,n,2,296.01,1.8,N,0
24.16311,84.39834,354.13,0.39,0.59,2023-04-11,815,N,VIIRS,n,2,316.74,5.89,D,0
22.0404,76.28539,339.05,0.34,0.56,2023-04-24,730,N,VIIRS,l,2,313.93,3.07,D,0
21.55134,84.44689,331.65,0.4,0.37,2023-03-07,729,N,VIIRS,l,2,306.16,2.3,D,0
30.17329,74.65225,346.11,0.68,0.74,2023-11-13,905,N,VIIRS,n,2,297.44,11.48,D,0
19.21507,83.99798,348.84,0.4,0.45,2023-04-17,801,N,VIIRS,n,2,312.81,33.29,D,0
20.94474,75.47198,345.18,0.42,0.37,2023-06-03,820,N,VIIRS,n,2,310.82,14.18,D,0
22.35585,87.29117,303.14,0.38,0.36,2023-11-13,1951,N,VIIRS,n,2,292.18,0.85,N,0
25.53163,93.81344,351.15,0.41,0.45,2023-03-13,718,N,VIIRS,n,2,298.63,6.74,D,0
21.49401,85.045,344.8,0.5,0.49,2023-03-03,704,N,VIIRS,n,2,307.47,4.69,D,0
30.28449,76.17218,340.26,0.45,0.47,2023-10-30,828,N,VIIRS,n,2,301.5,6.72,D,0
27.24165,80.251,349.9,0.41,0.37,2023-05-14,756,N,VIIRS,n,2,314.12,9.22,D,0
27.52728,96.356,332.98,0.49,0.4,2023-03-14,659,N,VIIRS,n,2,300.46,3.25,D,0
10.33914,77.03598,367.0,0.44,0.46,2023-02-26,836,N,VIIRS,h,2,310.63,21.3,D,0
30.4924,76.49575,346.02,0.58,0.52,2023-05-12,835,N,VIIRS,n,2,314.22,8.33,D,0
24.60609,80.49654,334.17,0.44,0.39,2023-04-29,737,N,VIIRS,l,2,306.41,2.92,D,0
17.1396,77.18533,304.32,0.49,0.4,2023-06-30,2043,N,VIIRS,n,2,290.29,0.45,N,2
30.30297,76.10663,333.73,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.67,1.07,D,0
21.1844,81.38695,312.09,0.39,0.36,2023-01-28,2011,N,VIIRS,n,2,294.63,2.29,N,3
22.43505,79.73505,337.42,0.47,0.4,2023-05-08,808,N,VIIRS,n,2,301.25,3.52,D,0
30.14954,76.04191,346.18,0.53,0.67,2023-11-03,853,N,VIIRS,n,2,293.99,6.09,D,0
19.54563,80.12521,335.99,0.53,0.42,2023-04-13,736,N,VIIRS,l,2,306.71,2.79,D,0
30.68418,75.54966,337.79,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.03,3.59,D,0
25.18701,83.93817,300.89,0.4,0.44,2023-04-14,1945,N,VIIRS,n,2,277.01,0.63,N,0
18.35213,73.62955,301.42,0.4,0.37,2023-02-11,2050,N,VIIRS,n,2,289.75,1.47,N,0
20.96722,85.16233,306.18,0.47,0.39,2023-03-13,1946,N,VIIRS,n,2,295.35,2.08,N,2
23.2607,70.24973,298.33,0.68,0.74,2023-02-02,2157,N,VIIRS,n,2,285.5,1.51,N,2
19.43682,73.45157,367.0,0.46,0.64,2023-03-12,736,N,VIIRS,h,2,303.65,8.8,D,0
25.33824,93.53767,345.69,0.38,0.59,2023-03-11,615,N,VIIRS,n,2,302.72,43.54,D,0
22.02349,77.64411,298.23,0.38,0.36,2023-02-12,2030,N,VIIRS,n,2,279.63,0.2,N,0
30.50853,74.37621,349.35,0.5,0.41,2023-05-09,751,N,VIIRS,n,2,316.08,16.44,D,0
26.47731,78.43673,336.47,0.38,0.36,2023-11-06,755,N,VIIRS,n,2,301.74,2.29,D,0
15.17355,76.65733,322.15,0.32,0.55,2023-07-31,2103,N,VIIRS,n,2,285.73,2.44,N,2
22.69041,77.81393,343.07,0.46,0.63,2023-04-04,846,N,VIIRS,n,2,296.66,8.95,D,0
21.18998,81.19979,301.95,0.42,0.37,2023-11-22,2022,N,VIIRS,n,2,291.25,0.67,N,2
25.31171,83.01366,301.34,0.41,0.37,2023-12-25,2002,N,VIIRS,n,2,289.35,0.71,N,0
13.00021,75.01654,334.2,0.57,0.43,2023-04-01,759,N,VIIRS,n,2,300.37,4.64,D,0
26.58567,84.2348,336.82,0.51,0.41,2023-03-06,750,N,VIIRS,n,2,304.19,3.73,D,0
23.41305,93.0348,338.31,0.38,0.36,2023-03-14,658,N,VIIRS,n,2,298.28,106.06,D,0
22.50691,81.37377,348.42,0.41,0.37,2023-05-14,755,N,VIIRS,n,2,316.16,7.89,D,0
20.77218,80.26214,347.77,0.39,0.36,2023-04-12,755,N,VIIRS,n,2,308.64,5.98,D,0
19.75197,84.03353,351.12,0.33,0.55,2023-05-13,813,N,VIIRS,n,2,290.11,4.64,D,0
23.73816,85.012,302.47,0.38,0.43,2023-12-24,2021,N,VIIRS,n,2,290.13,2.12,N,2
23.26929,83.33698,316.44,0.5,0.41,2023-04-19,1952,N,VIIRS,n,2,294.35,2.83,N,0
17.82018,80.18483,338.22,0.41,0.37,2023-03-06,747,N,VIIRS,n,2,305.12,4.12,D,0
23.16841,79.69954,335.46,0.48,0.4,2023-05-08,808,N,VIIRS,l,2,309.98,5.43,D,0
13.31747,76.52512,333.91,0.55,0.43,2023-01-20,830,N,VIIRS,n,2,303.04,5.85,D,0
22.78597,86.20481,305.87,0.42,0.45,2023-10-29,1932,N,VIIRS,n,2,294.32,2.12,N,2
23.33765,87.06109,344.71,0.38,0.36,2023-03-02,723,N,VIIRS,n,2,309.77,12.95,D,0
22.31575,82.89377,347.58,0.41,0.37,2023-03-06,748,N,VIIRS,n,2,310.9,4.82,D,0
26.61131,84.61626,334.28,0.4,0.37,2023-03-28,737,N,VIIRS,n,2,307.67,3.18,D,0
13.21475,78.11736,344.42,0.38,0.43,2023-03-06,746,N,VIIRS,n,2,310.71,4.97,D,0
17.14757,78.9826,335.35,0.45,0.39,2023-01-17,747,N,VIIRS,l,2,307.51,4.04,D,0
17.29181,81.27785,338.24,0.41,0.45,2023-02-06,812,N,VIIRS,n,2,301.23,3.12,D,0
19.16949,80.6265,333.21,0.42,0.37,2023-04-17,801,N,VIIRS,l,2,306.66,3.15,D,0
19.30133,75.00009,338.51,0.38,0.36,2023-12-23,812,N,VIIRS,n,2,307.97,7.09,D,0
13.79655,76.5134,336.69,0.33,0.55,2023-02-21,2103,N,VIIRS,n,2,292.62,1.93,N,0
24.90789,83.52721,315.55,0.38,0.36,2023-04-18,2011,N,VIIRS,n,2,300.09,1.51,N,0
23.76748,86.37591,308.47,0.35,0.57,2023-05-24,2035,N,VIIRS,n,2,292.84,1.15,N,2
31.75292,75.42802,332.35,0.45,0.39,2023-11-21,815,N,VIIRS,n,2,297.59,4.16,D,0
31.12842,75.30016,340.26,0.42,0.45,2023-11-15,828,N,VIIRS,n,2,301.28,3.31,D,0
18.0501,73.67705,336.7,0.35,0.57,2023-03-29,857,N,VIIRS,n,2,306.83,1.31,D,0
22.03382,82.4855,340.15,0.54,0.42,2023-01-11,801,N,VIIRS,n,2,304.37,6.16,D,0
19.37186,77.34374,348.82,0.49,0.49,2023-02-05,832,N,VIIRS,n,2,310.41,8.34,D,0
21.21522,79.36803,335.93,0.38,0.36,2023-04-12,755,N,VIIRS,l,2,309.76,3.4,D,0
21.83498,83.29066,346.26,0.39,0.36,2023-05-20,742,N,VIIRS,n,2,315.03,9.06,D,0
19.35925,83.68852,347.14,0.44,0.38,2023-03-07,729,N,VIIRS,n,2,307.24,6.48,D,0
11.93789,79.44992,334.08,0.51,0.41,2023-09-23,816,N,VIIRS,n,2,297.13,2.46,D,0
22.18938,72.81456,345.77,0.41,0.37,2023-05-29,814,N,VIIRS,l,2,308.78,9.17,D,0
22.75479,78.42617,311.35,0.52,0.5,2023-04-08,1959,N,VIIRS,n,2,288.14,1.66,N,0
28.80683,76.86771,308.53,0.6,0.53,2023-12-25,2001,N,VIIRS,n,2,282.98,1.4,N,0
21.10547,72.64451,333.62,0.5,0.41,2023-07-04,838,N,VIIRS,n,2,286.93,7.02,D,2
28.0996,80.90003,336.86,0.51,0.66,2023-05-12,834,N,VIIRS,n,2,306.51,2.41,D,0
18.7354,79.53225,323.33,0.39,0.36,2023-03-22,2018,N,VIIRS,n,2,294.08,0.99,N,0
23.805,81.46439,349.45,0.39,0.36,2023-04-07,750,N,VIIRS,n,2,309.19,7.07,D,0
22.22124,84.75858,305.48,0.48,0.48,2023-10-10,2028,N,VIIRS,n,2,294.82,2.33,N,2
28.20051,94.76506,329.62,0.55,0.43,2023-12-18,627,N,VIIRS,n,2,290.81,3.51,D,0
25.35865,94.31126,328.6,0.45,0.39,2023-02-27,640,N,VIIRS,n,2,297.24,3.07,D,0
16.13001,78.66978,340.38,0.4,0.6,2023-03-02,722,N,VIIRS,n,2,305.08,5.36,D,0
26.99234,82.81911,330.64,0.53,0.42,2023-11-22,755,N,VIIRS,n,2,300.71,2.03,D,0
31.72123,75.53266,334.56,0.45,0.63,2023-05-11,714,N,VIIRS,n,2,299.7,1.87,D,0
23.16709,82.34145,330.45,0.52,0.5,2023-04-11,2042,N,VIIRS,n,2,295.73,4.51,N,2
25.60471,76.33014,345.64,0.5,0.49,2023-04-26,834,N,VIIRS,n,2,310.57,9.74,D,0
23.69097,87.12286,307.49,0.43,0.38,2023-08-03,2004,N,VIIRS,n,2,289.85,1.67,N,2
21.80291,87.3128,335.01,0.54,0.42,2023-12-14,741,N,VIIRS,n,2,299.99,2.77,D,0
23.66822,86.09099,304.13,0.43,0.62,2023-02-22,2041,N,VIIRS,n,2,290.45,1.58,N,2
24.93254,74.63379,306.6,0.42,0.37,2023-09-29,2034,N,VIIRS,n,2,293.59,1.35,N,2
21.64503,72.94427,343.5,0.44,0.46,2023-03-19,845,N,VIIRS,n,2,303.44,5.88,D,0
30.41265,74.83056,349.29,0.45,0.47,2023-11-07,737,N,VIIRS,n,2,295.04,6.8,D,0
27.11129,82.76846,331.51,0.53,0.42,2023-11-06,755,N,VIIRS,n,2,299.81,2.95,D,0
15.06855,76.86668,301.95,0.42,0.61,2023-02-09,1948,N,VIIRS,n,2,290.54,0.9,N,2
14.24519,78.84109,343.64,0.42,0.61,2023-02-14,721,N,VIIRS,n,2,304.01,5.54,D,0
18.88902,78.07758,336.73,0.44,0.38,2023-11-05,812,N,VIIRS,n,2,303.91,1.96,D,0
19.83441,83.59296,367.0,0.33,0.55,2023-04-20,704,N,VIIRS,h,2,299.81,17.04,D,0
24.7363,81.11769,336.49,0.39,0.59,2023-04-21,828,N,VIIRS,l,2,309.88,2.2,D,0
23.20574,79.6743,333.9,0.39,0.36,2023-11-17,748,N,VIIRS,n,2,304.1,2.05,D,0
22.23341,87.38866,341.96,0.4,0.37,2023-12-26,715,N,VIIRS,n,2,300.24,2.35,D,0
21.93092,85.22296,302.29,0.47,0.4,2023-02-09,1945,N,VIIRS,n,2,285.72,0.99,N,2
18.7323,82.53719,340.61,0.41,0.6,2023-03-04,825,N,VIIRS,n,2,307.42,4.49,D,0
12.30831,79.87402,350.78,0.45,0.39,2023-06-14,811,N,VIIRS,n,2,290.23,9.02,D,0
18.28485,73.59418,331.8,0.71,0.75,2023-02-24,916,N,VIIRS,n,2,303.94,1.12,D,0
12.10018,76.46225,337.82,0.49,0.4,2023-05-19,759,N,VIIRS,n,2,305.9,9.11,D,0
13.49628,78.76636,301.24,0.47,0.39,2023-02-24,2007,N,VIIRS,n,2,289.32,0.81,N,0
23.53387,81.47125,302.46,0.54,0.51,2023-03-29,1946,N,VIIRS,n,2,290.94,0.76,N,0
29.78675,76.13656,346.5,0.5,0.41,2023-10-27,743,N,VIIRS,n,2,305.43,6.11,D,0
23.41518,78.04676,337.05,0.62,0.71,2023-04-20,706,N,VIIRS,n,2,303.02,5.56,D,0
17.83418,82.01896,313.34,0.42,0.45,2023-03-13,1947,N,VIIRS,n,2,291.84,1.63,N,0
16.33455,78.94853,367.0,0.38,0.59,2023-04-19,723,N,VIIRS,h,2,309.56,8.61,D,0
21.51579,81.65863,336.93,0.41,0.6,2023-05-22,704,N,VIIRS,n,2,306.63,5.44,D,0
25.9654,78.26722,332.62,0.4,0.37,2023-11-17,749,N,VIIRS,n,2,300.33,2.15,D,0
26.88849,95.00205,333.36,0.39,0.36,2023-04-10,653,N,VIIRS,n,2,301.47,2.39,D,0
23.39264,81.22996,340.79,0.48,0.4,2023-04-17,802,N,VIIRS,l,2,315.0,9.36,D,0
15.23976,74.81373,330.38,0.57,0.52,2023-03-06,747,N,VIIRS,l,2,305.37,2.54,D,0
21.8505,83.06548,340.34,0.38,0.59,2023-03-15,820,N,VIIRS,n,2,301.15,2.74,D,0
14.59803,79.13293,310.46,0.46,0.39,2023-04-13,2007,N,VIIRS,n,2,297.91,1.6,N,0
16.18184,80.57756,351.79,0.38,0.59,2023-05-16,716,N,VIIRS,n,2,305.54,5.1,D,0
20.2686,83.63525,310.73,0.4,0.37,2023-04-18,2012,N,VIIRS,n,2,298.2,3.6,N,0
20.80822,85.25784,311.73,0.46,0.39,2023-01-24,1946,N,VIIRS,n,2,292.53,2.12,N,2
14.26524,77.81632,309.37,0.48,0.4,2023-02-17,2038,N,VIIRS,n,2,293.08,1.22,N,0
21.6684,80.86583,334.94,0.38,0.36,2023-02-18,748,N,VIIRS,l,2,305.67,2.6,D,0
20.9669,85.15188,302.27,0.41,0.37,2023-12-15,1951,N,VIIRS,n,2,290.24,1.38,N,2
22.41929,88.20612,336.55,0.43,0.38,2023-03-07,729,N,VIIRS,l,2,306.58,5.02,D,0
18.86064,78.10297,336.62,0.39,0.36,2023-11-11,759,N,VIIRS,n,2,302.03,3.01,D,0
24.03495,93.8157,330.55,0.39,0.44,2023-01-24,717,N,VIIRS,n,2,296.31,4.3,D,0
21.7532,84.0243,300.68,0.55,0.51,2023-11-14,1932,N,VIIRS,n,2,286.68,1.13,N,2
23.32177,93.16646,356.64,0.38,0.36,2023-03-14,658,N,VIIRS,l,2,305.95,5.68,D,0
17.96758,80.1473,339.41,0.44,0.46,2023-02-27,819,N,VIIRS,n,2,307.13,4.38,D,0
17.94346,79.96285,336.12,0.61,0.54,2023-06-06,722,N,VIIRS,n,2,302.5,8.15,D,0
23.39396,84.31733,341.85,0.51,0.49,2023-04-20,705,N,VIIRS,n,2,298.25,6.39,D,0
23.80371,86.32924,330.03,0.45,0.47,2023-12-24,2021,N,VIIRS,n,2,293.96,4.2,N,2
17.39533,73.3777,343.13,0.51,0.49,2023-04-12,754,N,VIIRS,n,2,304.35,5.23,D,0
16.14974,79.30908,295.24,0.48,0.64,2023-08-26,1934,N,VIIRS,n,2,285.0,3.8,N,0
25.2922,94.20528,311.53,0.38,0.36,2023-03-14,1926,N,VIIRS,n,2,285.62,1.01,N,0
30.7067,75.11093,333.41,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,298.75,4.14,D,0
27.76363,96.31533,327.91,0.49,0.4,2023-03-14,659,N,VIIRS,n,2,298.15,2.64,D,0
18.66085,77.94308,334.18,0.33,0.55,2023-05-17,838,N,VIIRS,l,2,306.0,2.58,D,0
16.8217,79.48354,341.31,0.39,0.44,2023-05-18,819,N,VIIRS,l,2,311.99,6.62,D,0
28.78793,77.07565,332.49,0.45,0.47,2023-04-24,732,N,VIIRS,n,2,300.51,2.7,D,0
22.91002,69.7001,314.87,0.44,0.38,2023-03-19,2114,N,VIIRS,n,2,291.18,1.78,N,2
22.75823,77.92136,334.01,0.64,0.72,2023-04-04,706,N,VIIRS,n,2,279.8,54.44,D,0
22.32115,73.71351,344.43,0.42,0.38,2023-05-07,827,N,VIIRS,n,2,307.24,3.39,D,0
22.05014,88.1255,306.74,0.4,0.6,2023-10-26,2028,N,VIIRS,n,2,290.81,1.51,N,2
22.03035,83.36614,300.0,0.49,0.65,2023-02-16,2054,N,VIIRS,n,2,288.47,1.41,N,2
21.66066,78.61884,340.63,0.4,0.44,2023-02-27,820,N,VIIRS,l,2,310.74,4.32,D,0
12.99214,76.94097,332.6,0.47,0.64,2023-03-07,727,N,VIIRS,l,2,304.42,1.93,D,0
22.07773,86.95496,341.03,0.54,0.68,2023-02-06,813,N,VIIRS,n,2,299.34,4.82,D,0
27.18224,82.62729,301.56,0.62,0.71,2023-04-10,1920,N,VIIRS,n,2,289.44,1.71,N,0
16.28145,74.24847,340.2,0.54,0.42,2023-02-26,837,N,VIIRS,l,2,314.14,3.73,D,0
16.75947,76.89784,340.17,0.42,0.38,2023-04-17,800,N,VIIRS,l,2,314.7,7.27,D,0
30.40302,75.98842,335.21,0.41,0.37,2023-11-16,809,N,VIIRS,n,2,305.64,1.85,D,0
28.86694,78.78488,298.17,0.45,0.63,2023-11-08,1943,N,VIIRS,n,2,287.55,0.39,N,0
24.15218,92.29111,335.28,0.47,0.64,2023-04-12,615,N,VIIRS,n,2,301.87,7.32,D,0
23.70765,86.07449,295.88,0.34,0.56,2023-01-16,2035,N,VIIRS,n,2,282.96,0.4,N,2
27.1527,82.74908,328.98,0.43,0.38,2023-04-13,2004,N,VIIRS,n,2,293.37,2.68,N,0
15.4715,77.81298,345.2,0.46,0.39,2023-04-16,819,N,VIIRS,l,2,317.97,15.66,D,0
24.0524,92.04692,336.1,0.59,0.7,2023-04-12,756,N,VIIRS,n,2,299.65,6.66,D,0
22.42648,85.24496,344.21,0.38,0.36,2023-04-08,730,N,VIIRS,n,2,303.11,5.95,D,0
25.48036,79.4193,342.17,0.62,0.54,2023-05-07,827,N,VIIRS,n,2,308.46,9.71,D,0
22.4442,82.17747,335.84,0.43,0.62,2023-03-04,826,N,VIIRS,n,2,307.81,2.39,D,0
24.95843,71.49358,344.36,0.42,0.38,2023-10-03,833,N,VIIRS,n,2,311.46,5.19,D,0
26.6391,79.47944,300.33,0.36,0.57,2023-12-11,2105,N,VIIRS,n,2,283.92,0.6,N,2
24.12826,93.73238,332.93,0.6,0.53,2023-04-08,730,N,VIIRS,n,2,303.3,4.2,D,0
22.04874,83.31307,337.51,0.39,0.59,2023-03-30,659,N,VIIRS,n,2,299.09,1.89,D,0
23.31232,80.01488,342.23,0.39,0.36,2023-04-23,749,N,VIIRS,l,2,316.16,7.71,D,0
15.14873,78.76781,341.92,0.39,0.36,2023-03-06,2019,N,VIIRS,n,2,293.24,2.08,N,0
14.62937,78.9309,307.17,0.79,0.78,2023-04-10,1923,N,VIIRS,n,2,293.99,1.58,N,0
15.8468,73.78057,340.9,0.52,0.67,2023-01-23,734,N,VIIRS,n,2,298.68,7.04,D,0
29.67297,75.69887,334.48,0.4,0.37,2023-10-15,808,N,VIIRS,n,2,295.73,3.11,D,0
22.213,84.86507,301.71,0.76,0.77,2023-04-26,2101,N,VIIRS,n,2,286.56,3.11,N,2
24.31433,77.48965,336.68,0.38,0.36,2023-11-11,801,N,VIIRS,l,2,308.73,2.25,D,0
24.13536,86.35484,310.7,0.4,0.37,2023-12-31,1950,N,VIIRS,n,2,282.87,0.77,N,0
31.77109,75.34299,341.88,0.44,0.39,2023-05-13,817,N,VIIRS,l,2,314.61,6.05,D,0
26.34433,93.25307,337.1,0.39,0.44,2023-04-14,718,N,VIIRS,n,2,298.57,6.26,D,0
23.11531,80.09164,332.89,0.57,0.43,2023-11-18,729,N,VIIRS,n,2,301.66,4.31,D,0
18.45338,77.78659,335.43,0.42,0.38,2023-11-05,812,N,VIIRS,n,2,299.83,7.41,D,0
30.90977,76.3916,350.04,0.47,0.4,2023-05-20,745,N,VIIRS,l,2,318.13,7.95,D,0
13.53299,76.78072,344.74,0.46,0.47,2023-03-06,746,N,VIIRS,n,2,307.52,6.97,D,0
20.14218,84.32278,336.43,0.54,0.51,2023-03-05,807,N,VIIRS,n,2,303.46,1.89,D,0
30.19797,75.27817,347.64,0.5,0.66,2023-11-03,712,N,VIIRS,n,2,293.71,5.01,D,0
22.62543,75.15334,298.99,0.59,0.53,2023-04-04,2114,N,VIIRS,n,2,288.81,0.64,N,0
30.5772,75.71557,341.0,0.4,0.37,2023-05-08,810,N,VIIRS,l,2,314.86,5.52,D,0
30.42913,74.00366,354.57,0.42,0.45,2023-11-20,834,N,VIIRS,n,2,298.03,10.94,D,0
15.00356,75.19982,336.5,0.4,0.44,2023-04-15,838,N,VIIRS,l,2,309.4,7.56,D,0
29.81335,75.51065,341.16,0.51,0.49,2023-11-04,834,N,VIIRS,n,2,298.17,12.77,D,0
21.16876,83.20351,305.33,0.43,0.38,2023-03-06,2017,N,VIIRS,n,2,294.63,2.08,N,0
25.84422,81.97849,333.32,0.39,0.36,2023-02-13,743,N,VIIRS,n,2,303.18,3.29,D,0
20.98987,85.23847,347.66,0.51,0.49,2023-01-11,800,N,VIIRS,n,2,304.49,6.86,D,0
18.49188,80.08268,346.17,0.59,0.53,2023-06-06,722,N,VIIRS,n,2,305.15,13.3,D,0
25.24203,83.73657,345.27,0.63,0.54,2023-04-15,700,N,VIIRS,n,2,310.86,21.99,D,0
14.12576,79.00545,343.06,0.43,0.38,2023-02-22,811,N,VIIRS,n,2,312.39,6.1,D,0
17.64562,78.05984,347.01,0.49,0.41,2023-06-19,818,N,VIIRS,n,2,298.37,7.42,D,0
26.32593,93.30921,333.46,0.39,0.36,2023-04-10,653,N,VIIRS,n,2,305.66,11.19,D,0
23.50893,91.91574,339.06,0.55,0.43,2023-04-19,724,N,VIIRS,n,2,301.87,6.57,D,0
25.26482,81.45885,339.0,0.38,0.36,2023-02-13,743,N,VIIRS,n,2,302.95,5.62,D,0
16.08636,78.92007,347.22,0.4,0.37,2023-03-05,806,N,VIIRS,n,2,311.66,3.29,D,0
